鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
楠梓區,房地(土地+建物)+車位,鳳楠路91~120號,18.19,都市：其他:第五種住宅區,,,1100112,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021028,156.24,3,2,2,有,有,8730000,52549,坡道平面,15.8,1350000,,RPQSMLTLJHGGFEE68EA,81.67,12.19,0.0,有,0050
左營區,房地(土地+建物),至聖路271~300號,154.0,都市：其他:第四種住宅區,,,1091123,土地1建物1車位0,全,五層,透天厝,住商用,見使用執照,0930505,378.7,5,3,9,有,無,58000000,153156,,0.0,0,,RPWUMLTLJHGGFEE86EA,318.05,60.65,0.0,有,
楠梓區,房地(土地+建物),岳陽街1~30號,43.85,都市：其他:第三種商業區,,,1100112,土地1建物1車位0,一層，二層，三層，騎樓,十五層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830228,363.60999999999996,3,3,3,有,有,14080000,38723,,0.0,0,,RPONNLSLJHGGFEE97EA,352.52,0.0,0.0,無,0051
三民區,房地(土地+建物),中愛街1~30號,45.3,都市：其他:第四種住宅區,,,1100115,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0531225,68.21,3,2,2,有,無,5550000,81366,,0.0,0,,RPVNMLTLJHGGFDE58EA,68.21,0.0,0.0,無,
苓雅區,房地(土地+建物),四維四路151~180號,5.9,都市：其他:第五種商業區,,,1100111,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0770623,65.43,2,1,1,有,有,2200000,33624,,0.0,0,買方負擔所有權買賣移轉所有的稅金及規費親友、員工、共有人或其他特殊關係間之交易;,RPOOMLSLJHGGFBE67EA,0.0,0.0,0.0,有,
前金區,房地(土地+建物),中華三路211~240號,3.76,都市：其他:第五種商業區,,,1091229,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840811,44.25,1,1,1,有,有,2200000,49718,,0.0,0,,RPROMLSLJHGGFAE87EA,29.48,3.68,0.0,有,
大寮區,房地(土地+建物),四維路106巷31~60號,74.0,都市：其他:住宅區,,,1100103,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0640118,89.79,4,2,4,有,無,8050000,89654,,0.0,0,重新裝修、三樓增建其他增建;,RPXNMLTLJHGGFLE86DA,89.79,0.0,0.0,無,0052
林園區,土地,溪州段1021~1050地號,992.0,都市：其他:農業區,,,1091228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,6552,,0.0,0,,RPOOMLTLJHGGFLE68DA,0.0,0.0,0.0,無,
大寮區,房地(土地+建物),四維路241~270號,13.75,都市：其他:商業區,,,1100106,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830518,120.75,3,2,2,有,有,3800000,31470,,0.0,0,,RPSNMLTLJHGGFLE98DA,103.94,0.0,6.13,有,
林園區,房地(土地+建物),頂厝路130巷1~30號,7.61,都市：其他:商業區,,,1100110,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831128,82.91,2,2,2,有,有,1680000,20263,,0.0,0,,RPUPMLPLJHGGFLE98DA,61.44,0.0,4.33,有,0053
大寮區,房地(土地+建物)+車位,正氣路61~90號,11.3,都市：其他:第二種住宅區,,,1100118,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850520,97.97999999999999,2,1,2,有,有,2900000,29598,坡道平面,0.0,0,陽台外推;,RPSOMLSKJHGGFLE88DA,49.18,0.0,8.15,有,
大寮區,土地,翁公園段601~630地號,216.95,都市：其他:農業區,,,1100126,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5568000,25665,,0.0,0,住宅區：＄90000元/坪計價，農業區：＄30000元/坪計價,RPPNMLRLJHGGFLE48DA,0.0,0.0,0.0,無,0054
大寮區,土地,翁公園段601~630地號,268.49,都市：其他:農業區,,,1100101,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6961800,25929,,0.0,0,住宅區：＄90900元/坪計價，農業區：＄30000元/坪計價,RPRNMLRLJHGGFLE68DA,0.0,0.0,0.0,無,0054
大寮區,土地,翁公園段601~630地號,271.18,都市：其他:農業區,,,1100101,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6961800,25672,,0.0,0,住宅區：＄90000元/坪，農業區：＄30000元/坪,SPRNMLRLJHGGFLE78DA,0.0,0.0,0.0,無,0054
大寮區,土地,翁公園段601~630地號,54.24,都市：其他:農業區,,,1100101,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1392000,25664,,0.0,0,住宅區：＄90000元/坪計價，農業區：＄30000元/坪計價,TPRNMLRLJHGGFLE88DA,0.0,0.0,0.0,無,0054
阿蓮區,土地,崙港段361~390地號,93.53,,鄉村區,乙種建築用地,1100110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,21384,,0.0,0,,RPOOMLSLJHGGFJE38DA,0.0,0.0,0.0,無,
阿蓮區,土地,青安段301~330地號,4480.82,,一般農業區,農牧用地,1091229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4158000,928,,0.0,0,,RPROMLSLJHGGFJE68DA,0.0,0.0,0.0,無,
阿蓮區,土地,青安段301~330地號,2541.27,,一般農業區,農牧用地,1091229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2358000,928,,0.0,0,,RPSOMLSLJHGGFJE78DA,0.0,0.0,0.0,無,
湖內區,房地(土地+建物),東方路1~30號,3.47,都市：其他:住宅區,,,1100121,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821215,24.58,1,1,1,有,有,650000,26444,,0.0,0,,RPPOMLTLJHGGFJE58DA,16.69,4.4,0.0,有,
田寮區,土地,狗氳氤段841~870地號,1544.5,,山坡地保育區,農牧用地,1100127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,777,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUNMLMJKHGGFJE18DA,0.0,0.0,0.0,無,
茄萣區,土地,福西段991~1020地號,33.52,都市：其他:住宅區,,,1091224,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2350000,70107,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;未登記建物;,RPQNMLTLJHGGFJE58DA,0.0,0.0,0.0,無,0058
茄萣區,土地,福西段991~1020地號,33.52,都市：其他:住宅區,,,1091224,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2350000,70107,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;未登記建物;,RPRNMLTLJHGGFJE68DA,0.0,0.0,0.0,無,0058
茄萣區,土地,福西段1111~1140地號,47.33,都市：其他:住宅區,,,1091224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,27467,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;未登記建物;,RPSNMLTLJHGGFJE78DA,0.0,0.0,0.0,無,
路竹區,土地,立德段391~420地號,10.36,都市：其他:住宅區,,,1100122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,219310,21169,,0.0,0,,RPQNMLPLJHGGFJE18DA,0.0,0.0,0.0,無,
湖內區,土地,劉家段691~720地號,80.57,,鄉村區,乙種建築用地,1100127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,609000,7559,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTNMLRLJHGGFJE68DA,0.0,0.0,0.0,無,0060
路竹區,土地,智仁段1111~1140地號,142.88,都市：其他:道路用地,,,1100105,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7300000,51092,,0.0,0,包含公共設施保留地用地;,RPQNMLOKJHGGFJE97DA,0.0,0.0,0.0,無,
路竹區,房地(土地+建物),復興路327巷121弄1~30號,173.48,都市：其他:農業區,,,1091205,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1091019,268.42,5,2,4,有,有,16020000,59683,,0.0,0,,RPOOMLNLKIPFFJE88DA,245.61,22.81,0.0,無,
路竹區,房地(土地+建物),復興路327巷121弄1~30號,173.03,都市：其他:農業區,,,1090604,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1091019,267.83,5,2,4,有,有,17000000,63473,,0.0,0,,RPSPMLNLKIPFFJE76DA,244.66,23.17,0.0,無,
路竹區,土地,保安段751~780地號,36.05,都市：其他:住宅區,,,1091210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1821150,50517,,0.0,0,,RPWPMLNLKIPFFJE17DA,0.0,0.0,0.0,無,0061
大社區,建物,中正路151~180號,0.0,,,,1091127,土地0建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1090130,273.28,5,2,6,有,無,6300000,23053,,0.0,0,,RPQNMLTLJHGGFIE48DA,257.6,15.68,0.0,無,
仁武區,房地(土地+建物),八德東路541~570號,104.19,都市：其他:第三種住宅區。,,,1091226,土地1建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1070327,301.52,5,3,4,有,無,21000000,69647,,0.0,0,,RPRNMLSLJHGGFIE48DA,280.55,20.97,0.0,有,
大社區,房地(土地+建物),自由路211~240號,19.13,都市：其他:住宅區(住二),,,1091230,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060218,106.52,0,0,0,無,有,7600000,71348,,0.0,0,,RPTNMLPKJHGGFIE28DA,84.82,0.0,0.0,有,0062
大社區,土地,圳觀段1171~1200地號,395.31,都市：其他:農業區,,,1091217,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6337000,16030,,0.0,0,,RPQOMLLMKIPFFIE88DA,0.0,0.0,0.0,無,0035
仁武區,房地(土地+建物),赤西二街91~120號,81.14,都市：其他:第三種住宅區。,,,1091230,土地1建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,1070314,188.24,5,2,4,有,無,14300000,75967,,0.0,0,,RPUOMLOJJHGGFIE28DA,164.95,23.29,0.0,無,
鳥松區,房地(土地+建物),濱湖路379巷31~60號,149.64,都市：其他:第一種住宅區,,,1091209,土地2建物1車位0,全,五層,透天厝,見其它登記事項,見其它登記事項,1070118,358.65000000000003,5,2,7,有,有,33500000,93406,,0.0,0,,RPWNMLPJJHGGFIE48DA,331.81,26.23,0.0,有,
旗山區,房地(土地+建物),旗文路61~90號,78.94,都市：其他:住宅區,,,1100118,土地1建物1車位0,全,三層,透天厝,見使用執照,鋼筋混凝土造,0950213,175.16,5,1,2,有,無,6500000,37109,,0.0,0,,RPPNMLSKJHGGFHE08DA,151.88,23.28,0.0,無,
內門區,土地,虎頭山段271~300地號,390.09,,一般農業區,農牧用地,1100118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,1538,,0.0,0,,RPQNMLQLJHGGFHE08DA,0.0,0.0,0.0,無,
大樹區,房地(土地+建物),竹寮路1~30號,74.06,,鄉村區,乙種建築用地,1091225,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830321,198.45,5,2,3,有,無,4800000,24187,,0.0,0,,RPUPMLQLJHGGFGE58DA,197.25,1.2,0.0,無,
大樹區,土地,土角厝段271~300地號,68.81,都市：其他:道路用地,,,1091228,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,480000,6976,,0.0,0,包含公共設施保留地用地;,RPQNMLSLJHGGFGE18DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),經武路61~90號,28.98,都市：其他:第二之五種商業區,,,1100106,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760810,111.65,3,2,2,有,無,4000000,35826,,0.0,0,,RPXOMLSLJHGGFGE98DA,95.01,8.67,0.0,無,
大樹區,房地(土地+建物),和山路811~840號,6717.84,,一般農業區,農牧用地,1091208,土地1建物1車位0,全,一層,透天厝,見其它登記事項,見其它登記事項,0760910,118.77,2,2,1,有,無,21000000,176812,,0.0,0,合法農舍一間另有未保存之羊舍農作物;,RPRPMLSLJHGGFGE48DA,118.77,0.0,0.0,無,
鳳山區,土地,道爺,42.0,都市：其他:道路用地,,,1100125,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,135000,3214,,0.0,0,包含公共設施保留地用地;,RPPNMLTLJHGGFGE18DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),國富路21巷3弄1~30號,27.0,都市：其他:第三之一種住宅區,,,1091220,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690927,73.53,3,1,1,有,無,1071500,14572,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPSNMLTLJHGGFGE48DA,73.53,0.0,0.0,無,
鳳山區,房地(土地+建物),林森路156巷31~60號,44.0,都市：其他:第三之一種住宅區,,,1091225,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0690530,45.26,6,2,4,有,無,6880000,152011,,0.0,0,其他增建;,RPTNMLTLJHGGFGE58DA,45.26,0.0,0.0,無,0064
大樹區,土地,埔尾段1111~1140地號,148.53,都市：其他:道路用地,,,1100122,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,32317,,0.0,0,未登記建物;,RPOOMLTLJHGGFGE18DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),北盛街9巷2弄1~30號,23.02,都市：其他:第三之一種住宅區,,,1091228,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720812,69.78,3,2,1,有,無,1460000,20923,,0.0,0,,RPUNMLSLJHGGFGE58DA,69.78,0.0,0.0,無,
大樹區,土地,土角厝段1021~1050地號,481.29,都市：其他:住宅區,,,1091023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17500000,36361,,0.0,0,未登記建物;,RPWNMLSLJHGGFGE78DA,0.0,0.0,0.0,無,
鳳山區,土地,南華段1~30地號,87.97,都市：其他:第二之三種商業區,,,1091220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10160000,115494,,0.0,0,,RPOOMLSLJHGGFGE08DA,0.0,0.0,0.0,無,
鳳山區,土地,南華段1~30地號,126.42,都市：其他:第二之三種商業區,,,1091220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14600000,115488,,0.0,0,,RPPOMLSLJHGGFGE18DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),過勇路271~300號,79.49,都市：其他:第三之一種住宅區,,,1100126,土地1建物1車位0,全,四層,透天厝,住家用,見其它登記事項,1090330,290.8,7,2,7,有,無,19500000,67056,,0.0,0,,RPXOMLQLJHGGFGE78DA,274.9,15.9,0.0,有,
鳳山區,房地(土地+建物)+車位,新富路421~450號,11.77,都市：其他:第三之一種住宅區,,,1091224,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,0931118,94.5,2,1,1,有,有,5350000,56614,坡道平面,16.33,0,,RPXQMLPLJHGGFGE88DA,50.42,6.55,0.0,有,0065
鳳山區,房地(土地+建物),田衙路76巷1~30號,86.97,都市：其他:第二之二種住宅區,,,1091205,土地2建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,0940515,197.78,4,2,4,有,無,12100000,61179,,0.0,0,,RPSNMLQLJHGGFGE18DA,185.51,12.27,0.0,無,
鳳山區,建物,福誠五街61~90號,0.0,,,,1091130,土地0建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091103,95.95,2,2,1,有,有,5050000,49505,坡道平面,18.18,1200000,地上權房屋;,RPSOMLPLJHGGFGE18DA,41.91,6.97,0.0,有,
鳳山區,建物,福誠五街61~90號,0.0,,,,1091113,土地0建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091103,113.03999999999999,2,2,1,有,有,6450000,55872,坡道平面,18.18,1150000,地上權房屋;,RPQOMLPLJHGGFGE97DA,49.98,10.57,0.0,有,
鳳山區,建物,福誠五街61~90號,0.0,,,,1091113,土地0建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091103,94.86,2,2,1,有,有,5000000,52709,,0.0,0,地上權房屋;,RPOOMLPLJHGGFGE77DA,49.98,10.57,0.0,有,
鳳山區,土地,竹子腳段271~300地號,28.33,都市：其他:第三之一種住宅區,,,1100118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1917000,67667,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;含租約;,RPUOMLLLJHGGFGE97DA,0.0,0.0,0.0,無,
大樹區,土地,統嶺段361~390地號,38.33,,山坡地保育區,暫未編定,1100122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,39134,,0.0,0,,RPSOMLMLJHGGFGE87DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),中崙二路582巷1~30號,36.03,都市：其他:第三之一種住宅區,,,1100101,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830818,107.83999999999999,3,2,1,有,有,4450000,41265,,0.0,0,包含二間管理室持分,RPVPMLMLJHGGFGE28DA,72.15,8.96,0.0,有,
鳳山區,房地(土地+建物)+車位,五權南路211~240號,30.46,都市：其他:第三之一種住宅區,,,1100108,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1011210,202.07,3,2,2,有,有,13700000,67798,坡道平面,18.23,0,含傢俱設備費;,RPXOMLOKJHGGFGE48DA,110.87,15.18,0.0,有,0066
大樹區,土地,龍目段721~750地號,17360.87,,一般農業區,農牧用地,1091210,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,864,,0.0,0,,RPQPMLOKJHGGFGE87DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),五甲二路667巷1~30號,46.0,都市：其他:第三之一種住宅區,,,1091230,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0600820,72.74,3,2,2,有,無,2560000,35194,,0.0,0,,RPVOMLLKJHGGFGE97DA,72.74,0.0,0.0,無,
鳳山區,房地(土地+建物),中崙二路582巷1~30號,41.41,都市：其他:第三之一種住宅區,,,1091217,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830818,122.6,3,2,2,有,有,4680000,38173,,0.0,0,,RPUOMLNKJHGGFGE08DA,82.86,8.96,0.0,有,
鳳山區,房地(土地+建物)+車位,建國路三段319巷1~30號,16.63,都市：其他:第三之一種住宅區,,,1091115,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060803,111.02000000000001,2,2,1,有,有,7580000,68276,坡道平面,15.33,0,,RPOPMLNLJIPFFGE58DA,46.49,11.97,0.0,有,0067
鳳山區,房地(土地+建物),過勇路296巷1~30號,117.69,都市：其他:第三之一種住宅區,,,1091203,土地1建物1車位0,全,五層,透天厝,住家用,見其它登記事項,1081210,316.1,7,2,7,有,無,23800000,75293,,0.0,0,,RPVNMLKMKIPFFGE98DA,290.2,25.9,0.0,有,
鳳山區,房地(土地+建物),中山東路60巷31~60號,84.0,都市：其他:第三之一種住宅區,,,1091213,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630608,93.59,5,2,3,有,無,6800000,72657,,0.0,0,頂樓加蓋;其他增建;,RPWOMLLMKIPFFGE66DA,93.59,0.0,0.0,無,
鳳山區,房地(土地+建物),臨海街30巷1~30號,21.65,都市：其他:第二之五種商業區,,,1091227,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710701,71.28,3,2,2,有,無,2330000,32688,,0.0,0,屋主不負漏水等瑕疵責任,RPPOMLOJJHGGFGE57DA,71.28,0.0,0.0,無,
岡山區,房地(土地+建物),富貴路61~90號,145.49,都市：其他:住宅區,,,1100103,土地1建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,1090921,306.87,5,2,4,有,無,19180000,62502,,0.0,0,,RPVNMLTLJHGGFFE68DA,284.6,22.27,0.0,無,
岡山區,房地(土地+建物),岡山路89巷1~30號,35.55,都市：其他:住宅區,,,1091106,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950512,179.72,3,2,2,有,有,6500000,36167,,0.0,0,,RPSNMLMJKHGGFFE57DA,102.31,10.52,0.0,有,0068
永安區,土地,永華段631~660地號,35.13,,鄉村區,乙種建築用地,1100119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,238000,6775,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUOMLLJKHGGFFE77DA,0.0,0.0,0.0,無,
彌陀區,土地,南庄段181~210地號,617.29,,一般農業區,農牧用地,1100122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,3726,,0.0,0,含土地增值稅或其他稅費;含地政士服務費7000元;其他                    ;親友、員工、共有人或其他特殊關係間之交易;,RPPNMLLMJHGGFFE37DA,0.0,0.0,0.0,無,
橋頭區,土地,仕興段871~900地號,247.0,都市：其他:商業區,,,1091101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18300000,74089,,0.0,0,,RPSNMLLJKHGGFFE47DA,0.0,0.0,0.0,無,0069
岡山區,房地(土地+建物),灣裡路15巷21弄1~30號,107.88,都市：其他:住宅區,,,1100107,土地2建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,1090331,219.86,4,2,5,有,無,14500000,65951,,0.0,0,,RPTNMLLJKHGGFFE57DA,205.98,13.88,0.0,無,
梓官區,土地,梓義段451~480地號,212.04,都市：其他:農業區,,,1091105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,14148,,0.0,0,,RPSOMLTLJHGGFFE48DA,0.0,0.0,0.0,無,0070
梓官區,土地,梓義段451~480地號,212.03,都市：其他:農業區,,,1091105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,14149,,0.0,0,,RPTOMLTLJHGGFFE58DA,0.0,0.0,0.0,無,
岡山區,房地(土地+建物),前峰路91~120號,10.55,都市：其他:住宅區,,,1100116,土地3建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851125,70.87,2,1,1,有,有,2700000,38098,,0.0,0,,RPVOMLTLJHGGFFE78DA,48.75,4.83,0.0,有,
燕巢區,土地,海城段241~270地號,755.85,都市：其他:農業區,,,1100121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4572886,6050,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPRNMLQLJHGGFFE97DA,0.0,0.0,0.0,無,0071
岡山區,土地,大仁段3181~3210地號,2.89,都市：其他:第一種商業區,,,1100114,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,107324,37136,,0.0,0,,RPRNMLOLJHGGFFE77DA,0.0,0.0,0.0,無,
岡山區,房地(土地+建物),公園西路三段91~120號,0.44,都市：其他:第一種商業區,,,1100114,土地4建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850701,31.3,1,1,1,有,有,1620000,51757,,0.0,0,,RPQNMLQKJHGGFFE77DA,21.39,0.0,0.0,有,
左營區,車位,明華一路241~270號,3.25,都市：其他:第五種住宅區,,,1100118,土地1建物1車位1,,,其他,,,,18.11,0,0,0,有,有,945000,,坡道平面,18.11,945000,僅車位交易;,RPPNMLTLJHGGFEE97DA,0.0,0.0,0.0,有,
左營區,房地(土地+建物),新莊一路31~60號,11.35,都市：其他:第五種住宅區,,,1091221,土地1建物1車位0,十七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840825,143.37,4,2,2,有,有,6950000,48476,,0.0,0,,RPTRMLTLJHGGFEE78DA,94.99,12.19,0.0,有,
左營區,房地(土地+建物),明華一路211~240號,6.48,都市：其他:第四種商業區,,,1100119,土地1建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830530,66.33,2,1,1,有,有,4000000,60305,,0.0,0,,RPOSMLTLJHGGFEE38DA,43.25,5.73,0.0,有,0072
楠梓區,房地(土地+建物)+車位,藍田路1141~1170號,19.84,都市：其他:第四種住宅區,,,1091130,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091103,159.02,3,2,2,有,有,8380000,52698,坡道平面,25.19,0,,RPRTMLSLJHGGFEE68DA,75.59,11.39,0.0,有,
楠梓區,房地(土地+建物)+車位,藍田路1141~1170號,13.82,都市：其他:第四種住宅區,,,1091211,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091103,115.58,2,2,1,有,有,6790000,58747,坡道平面,25.19,0,含裝潢費;,RPPUMLSLJHGGFEE58DA,50.49,8.27,0.0,有,
左營區,房地(土地+建物)+車位,桃子園路91~120號,22.08,都市：其他:第三種住宅區。,,,1091208,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090803,151.51999999999998,3,2,2,有,有,8200000,55017,坡道平面,21.56,1050000,,RPRVMLSLJHGGFEE88DA,67.42,14.41,0.0,有,
左營區,房地(土地+建物),忠貞街61~90號,11.88,都市：其他:第二種特定商業專用區,,,1100116,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861127,90.19,2,2,1,有,有,5400000,59874,,0.0,0,,RPSVMLSLJHGGFEE98DA,59.53,9.07,0.0,有,0073
楠梓區,房地(土地+建物)+車位,藍田路1141~1170號,13.82,都市：其他:第四種住宅區,,,1091127,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091103,115.58,2,2,1,有,有,6380000,55200,坡道平面,25.19,0,,RPPNMLLMJHGGFEE27DA,50.49,8.27,0.0,有,
楠梓區,房地(土地+建物)+車位,藍田路1141~1170號,13.82,都市：其他:第四種住宅區,,,1091125,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091103,115.58,2,2,1,有,有,6060000,52431,坡道平面,25.19,0,,RPQNMLLMJHGGFEE37DA,50.49,8.27,0.0,有,
楠梓區,房地(土地+建物)+車位,藍田路1141~1170號,13.82,都市：其他:第四種住宅區,,,1091128,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091103,115.58,2,2,1,有,有,6360000,55027,坡道平面,25.19,0,,RPRNMLLMJHGGFEE47DA,50.49,8.27,0.0,有,
