鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
永和區,房地(土地+建物),厚德街61~90號,25.94,都市：其他:住宅區,,,1091214,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670621,88.21,3,2,1,有,無,3830000,43419,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPOOMLLJKHGGFHF57EA,88.21,0.0,0.0,無,
中和區,車位,景平路64巷13弄1~30號,7.0,都市：其他:住宅區,,,1091211,土地1建物1車位1,,,其他,,,,44.76,0,0,0,有,有,1750000,,坡道平面,44.75,1750000,含土地增值稅或其他稅費;僅車位交易;,RPTNMLRLJHGGFHF68EA,0.0,0.0,0.0,有,
三重區,土地,中民段481~510地號,7.39,都市：其他:市場用地,,,1100115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1628165,220320,,0.0,0,包含公共設施保留地用地;,RPTNMLSLJHGGFGF68EA,0.0,0.0,0.0,無,0067
三重區,房地(土地+建物),三和路四段167巷151~180號,14.5,都市：其他:住宅區,,,1091222,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0590920,50.0,2,1,1,有,無,5860000,117200,,0.0,0,頂樓加蓋;,RPPNMLTLJHGGFGF38EA,50.0,0.0,0.0,無,
蘆洲區,車位,仁愛街101巷1~30號,16.32,都市：其他:住宅區,,,1091215,土地1建物1車位5,,,其他,,,,105.64,0,0,0,有,無,1987816,,升降機械,105.65,1987816,親友、員工、共有人或其他特殊關係間之交易;僅車位交易;,RPPOMLPLJHGGFGF08EA,0.0,0.0,0.0,有,
三芝區,房地(土地+建物),淺水灣街1~30號,27.55,,山坡地保育區,丙種建築用地,1100124,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860529,59.82,1,1,1,有,有,1850000,30926,,0.0,0,,RPPNMLTLJHGGFEF18EA,39.33,0.92,5.81,有,
淡水區,房地(土地+建物),學府路1~30號,19.01,都市：其他:住宅區,,,1100105,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740709,92.91,2,1,1,有,無,2900000,31213,,0.0,0,二親等買賣親友、員工、共有人或其他特殊關係間之交易;,RPSNMLTLJHGGFEF48EA,72.36,0.0,14.28,無,
三芝區,房地(土地+建物)+車位,中興街一段31~60號,16.22,都市：其他:農業區,,,1100126,土地2建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831110,122.28,3,2,2,有,有,3000000,24534,坡道平面,0.0,0,,RPTNMLTLJHGGFEF58EA,80.13,0.0,2.96,有,
淡水區,房地(土地+建物),水碓25巷1~30號,20.28,,山坡地保育區,丙種建築用地,1100121,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840117,49.97,1,1,1,有,有,934080,18693,,0.0,0,含土地增值稅或其他稅費34080元;,RPUNMLTLJHGGFEF68EA,35.02,2.55,3.99,有,
淡水區,土地,學府段211~240地號,12.64,都市：其他:道路用地,,,1100119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,43513,,0.0,0,,RPWNMLTLJHGGFEF88EA,0.0,0.0,0.0,無,
汐止區,房地(土地+建物),大同路二段271~300號,12.89,都市：其他:第二種住宅區,,,1091230,土地1建物1車位0,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,145.73,3,2,1,有,有,14700000,100871,,0.0,0,,RPWOMLMLJHGGFDF18EA,118.89,1.03,14.96,有,0068
淡水區,房地(土地+建物)+車位,淡金路61~90號,3.05,都市：其他:住宅區(四),,,1091123,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910531,50.8,1,1,1,有,有,3800000,74803,坡道機械,17.22,0,親友、員工、共有人或其他特殊關係間之交易;,RPOSMLRLJHGGFEF38EA,19.12,0.0,4.43,有,
汐止區,房地(土地+建物),伯爵街97巷31~60號,12.49,,山坡地保育區,丙種建築用地,1100113,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890929,29.36,0,0,0,無,有,2480000,84469,,0.0,0,,RPPNMLTLJHGGFDF08EA,19.69,0.0,3.66,有,
汐止區,房地(土地+建物),民族五街31~60號,20.14,都市：其他:第二種住宅區,,,1091230,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710223,73.11,0,0,1,有,無,5100000,69758,,0.0,0,1個衛浴無隔間,RPWOMLTLJHGGFDF88EA,60.74,0.0,12.37,無,
汐止區,房地(土地+建物)+車位,長興街二段61~90號,27.52,都市：其他:第二種住宅區,,,1091120,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050919,179.44,3,2,2,有,有,13190000,79476,坡道平面,32.98,1550000,,RPRQMLTLJHGGFDF58EA,86.67,4.71,9.59,有,0069
深坑區,房地(土地+建物)+車位,翠谷街34巷1~30號,26.8,,鄉村區,乙種建築用地,1100115,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830222,126.45,3,1,1,有,無,4000000,31633,升降機械,0.0,0,,RPVNMLTLJHGGFCF58EA,83.13,4.34,10.72,有,
新店區,房地(土地+建物),達觀路8巷1~30號,47.66,,山坡地保育區,丙種建築用地,1091229,土地5建物1車位0,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,106.34,1,2,2,有,有,6560000,61689,,0.0,0,,RPTNMLLJKHGGFCF47EA,73.56,0.0,12.66,有,
新店區,房地(土地+建物),安祥路110巷17弄1~30號,60.5,,山坡地保育區,丙種建築用地,1100116,土地1建物1車位0,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850203,118.16,3,2,2,有,有,7080000,59919,,0.0,0,含裝潢費;含傢俱設備費;含土地增值稅或其他稅費48627元;其他                    ;,RPRNMLTLJHGGFCF18EA,99.73,0.0,12.21,有,0070
新店區,土地,中央段61~90地號,1651.0,都市：其他:農業區,,,1091021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,284673960,172425,,0.0,0,農作物;具重建或重劃、都更等效益;,RPSPMLRLJHGGFCF28EA,0.0,0.0,0.0,無,0071
新店區,房地(土地+建物),中正路211~240號,33.54,都市：其他:第四種住宅區,,,1100105,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,100.86,3,2,1,有,無,11600000,115011,,0.0,0,,RPQOMLRLJHGGFCF97EA,100.86,0.0,0.0,無,
新店區,房地(土地+建物),安民街303巷9弄1~30號,34.22,都市：其他:第三種住宅區。,,,1091225,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690717,99.36,3,1,1,有,無,8000000,80515,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPVNMLLJKHGGFCF67EA,99.36,0.0,0.0,無,
新店區,房地(土地+建物),中興路三段211~240號,2.64,都市：其他:第四種住宅區,,,1100127,土地1建物1車位0,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,39.010000000000005,0,0,0,無,有,7300000,187132,,0.0,0,,RPXNMLLJKHGGFCF87EA,29.62,2.07,3.44,有,
新店區,土地,平廣段1~30地號,1868.0,都市：其他:保安保護區,,,1100105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,589,,0.0,0,,RPOOMLLJKHGGFCF07EA,0.0,0.0,0.0,無,
新店區,土地,北宜段601~630地號,6.25,都市：其他:道路用地,,,1100113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,461150,73784,,0.0,0,政府機關標讓售;,RPROMLLJKHGGFCF37EA,0.0,0.0,0.0,無,
泰山區,房地(土地+建物),泰林路二段442巷1~30號,27.36,都市：其他:住宅區,,,1100109,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690508,97.87,3,2,2,有,無,8200000,83785,,0.0,0,陽台外推;,RPOOMLLJKHGGFBF96EA,97.87,0.0,0.0,無,0072
新莊區,房地(土地+建物)+車位,五工二路78巷1~30號,37.37,,工業區,丁種建築用地,1100105,土地1建物1車位1,二層，三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840503,144.68,4,3,2,有,有,12500000,86398,坡道平面,26.12,0,,RPSPMLSLJHGGFBF28EA,90.86,2.38,11.1,有,
新莊區,房地(土地+建物),永安街91~120號,42.98,都市：其他:住宅區,,,1091229,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,,59.74,2,1,1,有,無,8500000,142283,,0.0,0,,RPOQMLLJKHGGFBF17EA,59.74,0.0,0.0,無,
林口區,房地(土地+建物)+車位,忠孝三路1~30號,16.87,都市：其他:第五種住宅區,,,1091228,土地1建物1車位2,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950530,147.82999999999998,3,2,2,有,有,12900000,88350,坡道平面,38.04,3200000,陽台外推;,RPRQMLLJKHGGFBF47EA,65.15,0.94,9.17,有,
五股區,房地(土地+建物),四維路171巷1~30號,18.09,都市：其他:商業區,,,1100108,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720602,66.95,4,2,1,有,無,3160000,47199,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUOMLSLJHGGFBF38EA,50.65,16.3,0.0,無,0073
板橋區,土地,江子翠段第三崁小段181~210地號,18.46,都市：其他:人行步道,,,1100122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3899691,211251,,0.0,0,,RPVOMLTLJHGGFAF48EA,0.0,0.0,0.0,無,0074
板橋區,土地,江子翠段第三崁小段151~180地號,72.75,都市：其他:道路用地,,,1100122,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13600800,186953,,0.0,0,,RPWOMLTLJHGGFAF58EA,0.0,0.0,0.0,無,
板橋區,房地(土地+建物),金門街372巷1~30號,16.73,都市：其他:第一種住宅區,,,1100104,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880209,125.41,4,2,2,有,有,11600000,92497,,0.0,0,陽台外推;,RPVPMLTLJHGGFAF58EA,86.7,0.0,12.17,有,
板橋區,房地(土地+建物)+車位,縣民大道一段271~300號,42.92,都市：其他:住宅區,,,1100116,土地3建物1車位3,十四層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1040505,538.76,5,2,4,有,有,111880000,218415,坡道平面,67.73,9000000,,RPXQMLSLJHGGFAF78EA,281.28,14.73,24.68,有,0075
板橋區,房地(土地+建物),中山路二段318巷30弄1~30號,11.4,都市：其他:住宅區,,,1100111,土地1建物2車位0,一層，平台,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690627,41.63,2,2,2,有,無,2000000,48042,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;陽台外推;,RPORMLSLJHGGFAF97EA,41.63,0.0,0.0,無,
土城區,房地(土地+建物),中央路一段249巷1~30號,24.68,都市：其他:第二種住宅區,,,1091227,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691015,91.15,3,2,1,有,無,9480000,104004,,0.0,0,陽台外推;其他增建;,RPQRMLRLJHGGFAF08EA,91.15,0.0,0.0,無,
土城區,房地(土地+建物),莊園街31~60號,15.97,都市：其他:住宅區,,,1091208,土地1建物1車位0,六層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080412,88.28,2,2,1,有,有,13200000,149524,,0.0,0,,RPUNMLSLJHGGFAF18EA,52.63,0.0,7.59,有,
板橋區,土地,重慶段661~690地號,861.0,都市：其他:住宅區,,,1100119,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,220000000,255517,,0.0,0,,RPVNMLSLJHGGFAF28EA,0.0,0.0,0.0,無,
土城區,土地,學林段211~240地號,44.18,都市：其他:人行步道,,,1091229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4804575,108750,,0.0,0,包含公共設施保留地用地;,RPTOMLMLJHGGFAF57EA,0.0,0.0,0.0,無,0076
鶯歌區,房地(土地+建物),永明街60巷1~30號,12.59,都市：其他:第一種住宅區,,,1100115,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860109,63.12,2,1,1,有,有,4800000,76046,,0.0,0,,RPRNMLPLJHGGFIF28DA,42.72,0.66,6.16,有,0077
樹林區,房地(土地+建物)+車位,學成路661~690號,14.56,都市：其他:商業區,,,1091209,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990128,169.97,3,2,2,有,有,16600000,97664,坡道平面,39.59,0,,RPQPMLRLJHGGFIF58DA,91.91,0.0,5.03,有,
鶯歌區,土地,鶯歌段牛灶坑小段1~30地號,9.16,,一般農業區,甲種建築用地,1100117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,221600,24192,,0.0,0,本案為買方所有之房屋未保存登記之建物占用土地而買賣之案件未登記建物;,RPOOMLLJKHGGFIF57DA,0.0,0.0,0.0,無,0078
鶯歌區,土地,鶯歌段牛灶坑小段1~30地號,9.16,,一般農業區,甲種建築用地,1100117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,221600,24192,,0.0,0,本案為買方所有之房屋未保存登記之建物占用土地而買賣之案件未登記建物;,RPPOMLLJKHGGFIF67DA,0.0,0.0,0.0,無,0078
三峽區,房地(土地+建物)+車位,大德路1~30號,41.68,都市：其他:住宅區,,,1091231,土地1建物1車位2,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941229,198.61,3,2,2,有,有,15260000,76834,坡道平面,54.86,0,,RPROMLTLJHGGFIF78DA,93.25,1.53,12.86,有,
三峽區,房地(土地+建物),嘉添181~210號,275.52,,一般農業區,丁種建築用地,1100104,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0841019,577.8499999999999,0,0,0,無,有,30500000,52782,,0.0,0,現況格局作廠房使用,RPSNMLKMJHGGFIF97DA,534.99,16.32,0.0,有,
三峽區,車位,學成路241~270號,1.0,都市：其他:住宅區,,,1100109,土地1建物1車位1,地下一層,二十一層,其他,停車空間,鋼筋混凝土造,0951117,36.69,0,0,0,有,有,1100000,,坡道平面,36.68,1100000,僅車位交易;,RPWOMLTKJHGGFIF56DA,0.0,0.0,0.0,有,0080
鶯歌區,房地(土地+建物)+車位,尖山路156巷1~30號,21.32,都市：其他:第一種住宅區,,,1100105,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850205,135.29000000000002,3,2,2,有,有,7400000,54697,坡道平面,0.0,0,,RPSPMLQJJHGGFIF48DA,74.96,0.63,8.75,有,0081
樹林區,房地(土地+建物),保安街二段45巷42弄1~30號,27.1,都市：其他:保護區,,,1091215,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,77.3,2,2,1,有,無,5300000,68564,,0.0,0,陽台外推;頂樓加蓋;,RPPNMLOLKIPFFIF98DA,67.2,0.0,10.1,無,
中和區,房地(土地+建物),華順街121~150號,23.02,都市：其他:住宅區,,,1091218,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0900808,141.64,3,2,2,有,有,15000000,105902,,0.0,0,陽台外推;,RPWOMLTLJHGGFHF56DA,81.36,0.0,10.09,有,0082
中和區,房地(土地+建物),工專路91~120號,8.58,都市：其他:住宅區,,,1100118,土地1建物1車位0,十七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1091110,61.99,2,1,1,有,有,8700000,140345,,0.0,0,,RPXOMLTLJHGGFHF66DA,36.36,2.04,3.62,有,0083
中和區,房地(土地+建物),保健路48巷1~30號,59.1,都市：其他:住宅區,,,1100106,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0601008,76.8,2,1,1,有,無,18488800,240740,,0.0,0,另有增建政府機關標讓售;,RPQPMLTLJHGGFHF68DA,76.8,0.0,0.0,無,
永和區,房地(土地+建物)+車位,永平路302巷32弄1~30號,13.14,都市：其他:住宅區,,,1091230,土地1建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080522,132.51,3,2,2,有,有,20000000,163208,坡道平面,26.51,2700000,,RPXQMLSLJHGGFHF76DA,54.56,11.71,2.92,有,
永和區,房地(土地+建物)+車位,永平路302巷32弄1~30號,13.03,都市：其他:住宅區,,,1091228,土地1建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080522,134.43,3,2,2,有,有,21360000,181245,坡道平面,29.82,2400000,,RPQRMLSLJHGGFHF78DA,53.19,12.24,2.92,有,
永和區,房地(土地+建物),光復街2巷16弄1~30號,32.0,都市：其他:住宅區,,,1091218,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,,83.01,3,2,1,有,無,8200000,98783,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;其他增建;,RPVSMLSLJHGGFHF76DA,83.01,0.0,0.0,無,
永和區,房地(土地+建物),福和路76巷6弄1~30號,5.58,都市：其他:住宅區,,,1100112,土地2建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851004,57.25,1,1,1,有,有,7300000,127511,,0.0,0,陽台外推;,RPOTMLSLJHGGFHF78DA,49.77,0.72,2.72,有,
永和區,房地(土地+建物),竹林路1~30號,2.72,都市：其他:商業區,,,1100107,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0801105,43.57,1,1,1,有,有,6600000,151480,,0.0,0,,RPTTMLSLJHGGFHF66DA,18.83,1.28,0.0,有,
中和區,土地,連城段301~330地號,450.54,都市：其他:道路用地,,,1091217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27563731,61179,,0.0,0,包含公共設施保留地用地;,RPVTMLRLJHGGFHF76DA,0.0,0.0,0.0,無,
中和區,房地(土地+建物),莊敬路33巷1~30號,30.61,都市：其他:住宅區,,,1091226,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760710,107.02,3,2,2,有,無,9800000,91572,,0.0,0,陽台外推;,RPROMLRLJHGGFHF48DA,93.65,0.0,13.37,無,
中和區,房地(土地+建物)+車位,中山路三段114巷31~60號,32.73,都市：其他:住宅區,,,1090904,土地2建物1車位2,四層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011019,302.67999999999995,3,2,2,有,有,35000000,115634,坡道平面,79.8,0,,RPUPMLRLJHGGFHF88DA,132.26,3.45,17.55,有,0084
永和區,房地(土地+建物),永元路18巷40弄1~30號,25.35,都市：其他:住宅區,,,1100114,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0630530,57.6,3,1,1,有,無,3650000,63368,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPORMLQLJHGGFHF38DA,57.6,0.0,0.0,無,
中和區,土地,華新段481~510地號,33.35,都市：其他:住宅區,,,1100115,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6560000,196702,,0.0,0,,RPSRMLPKJHGGFHF58DA,0.0,0.0,0.0,無,0085
永和區,房地(土地+建物),秀朗路二段106巷10弄1~30號,29.43,都市：其他:住宅區,,,1091219,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660811,85.6,3,2,1,有,無,13600000,158879,,0.0,0,其他增建;,RPXOMLQKJHGGFHF88DA,85.6,0.0,0.0,無,
中和區,房地(土地+建物),圓通路367巷20弄1~30號,28.89,都市：其他:住宅區,,,1091225,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720707,94.04,3,2,1,有,無,8300000,88260,,0.0,0,陽台外推;其他增建;,RPOQMLTKJHGGFHF48DA,74.55,0.0,19.49,無,
中和區,房地(土地+建物),民利街68巷1~30號,10.77,都市：其他:住宅區,,,1091227,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1091113,81.2,1,2,1,有,有,10810000,133128,,0.0,0,,RPXPMLLLJHGGFHF58DA,48.12,1.8,5.26,有,
中和區,房地(土地+建物),宜安路11巷1~30號,31.3,都市：其他:住宅區,,,1091220,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0610821,91.75,3,2,1,有,無,10310000,112371,,0.0,0,其他增建;,RPVVMLMLJHGGFHF09DA,73.89,0.0,17.86,無,
中和區,房地(土地+建物)+車位,橋和路1~30號,54.88,都市：其他:乙種工業區,,,1070113,土地1建物1車位2,八層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090925,330.64,0,0,0,無,有,35780000,114867,坡道平面,49.62,3500000,預售屋、或土地及建物分次登記案件;,RPUTMLMKJIPFFHF96DA,169.2,6.59,0.0,有,
永和區,土地,保福段961~990地號,11.46,都市：其他:道路用地,,,1091230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,43630,,0.0,0,包含公共設施保留地用地;,RPVOMLKMKIPFFHF66DA,0.0,0.0,0.0,無,0086
永和區,房地(土地+建物),中正路666巷1~30號,32.73,都市：其他:住宅區,,,1091207,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,60.04,2,1,2,有,無,5200000,86609,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;其他增建;,RPQRMLTLJHGGFHF88DA,60.04,0.0,0.0,無,
三重區,房地(土地+建物)+車位,集仁街121~150號,13.22,都市：其他:住宅區,,,1091123,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961023,106.83000000000001,2,1,1,有,有,10680000,99972,坡道平面,40.13,0,親友、員工、共有人或其他特殊關係間之交易;,RPQPMLTLJHGGFGF58DA,43.31,0.89,2.86,有,
三重區,房地(土地+建物),車路頭街136巷1~30號,18.5,都市：其他:住宅區,,,1100112,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670828,65.0,2,1,1,有,無,7000000,107692,,0.0,0,陽台外推;,RPRPMLSLJHGGFGF58DA,65.0,0.0,0.0,無,0087
三重區,房地(土地+建物),平安街1~30號,30.25,都市：其他:住宅區,,,1091226,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0620209,67.0,3,1,2,有,無,8100000,120896,,0.0,0,陽台外推;,RPSPMLSLJHGGFGF68DA,67.0,0.0,0.0,無,0088
三重區,房地(土地+建物)+車位,福德南路31~60號,7.23,都市：其他:住宅區,,,1091214,土地2建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0890317,83.2,2,1,1,有,有,10000000,120192,坡道平面,18.31,0,,RPTPMLSLJHGGFGF78DA,36.54,0.0,9.55,有,0089
三重區,房地(土地+建物)+車位,三和路一段61~90號,7.23,都市：其他:商業區,,,1100108,土地2建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040521,110.80000000000001,2,2,1,有,有,17080000,154152,坡道平面,17.05,0,,RPVSMLRLJHGGFGF56DA,47.62,6.96,8.7,有,0090
三重區,房地(土地+建物)+車位,重新路四段41巷1~30號,11.67,都市：其他:商業區,,,1100107,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840925,140.96,3,2,1,有,有,15900000,112798,坡道平面,0.0,0,陽台外推;,RPWOMLLJKHGGFGF18DA,86.34,1.64,10.06,有,
蘆洲區,房地(土地+建物),中正路61~90號,19.32,都市：其他:商業區,,,1091208,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650409,66.67,0,0,0,無,無,5933333,88996,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;陽台外推;頂樓加蓋;,RPSQMLRLJHGGFGF68DA,66.67,0.0,0.0,無,
三重區,房地(土地+建物),成功路1~30號,7.95,都市：其他:住宅區,,,1091225,土地2建物1車位0,二十二層,二十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0890630,116.9,0,0,0,無,有,15200000,130026,,0.0,0,,RPQQMLQLJHGGFGF38DA,84.79,0.0,7.39,有,0091
三重區,房地(土地+建物),新北大道一段46巷9弄1~30號,31.84,都市：其他:道路用地,,,1091128,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580720,90.48,3,1,1,有,無,8000000,88417,,0.0,0,陽台外推;頂樓加蓋;,RPRQMLNKJHGGFGF08DA,90.48,0.0,0.0,無,
蘆洲區,房地(土地+建物),民族路422巷91~120號,11.68,都市：其他:住宅區,,,1100114,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830307,78.57,3,1,1,有,有,8370000,106529,,0.0,0,機車車位親友、員工、共有人或其他特殊關係間之交易;,RPPQMLOKJHGGFGF97DA,61.0,1.62,5.06,有,0092
蘆洲區,房地(土地+建物),永樂街38巷1~30號,32.69,都市：其他:住宅區,,,1091229,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771210,120.7,4,2,2,有,無,10580000,87655,,0.0,0,格局變更陽台外推;,RPXOMLLMKIPFFGF86DA,108.61,0.0,12.09,無,
蘆洲區,房地(土地+建物)+車位,三民路361~390號,11.97,都市：其他:捷運系統用地,,,1091220,土地1建物1車位1,二十一層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040409,113.19,2,1,1,有,有,15000000,132521,坡道平面,26.99,0,,RPQQMLNLKIPFFGF09DA,53.47,2.5,6.28,有,0093
淡水區,房地(土地+建物),淡金路38巷31~60號,4.68,都市：其他:住宅區(三),,,1100112,土地1建物1車位0,二十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,45.15,1,1,1,有,有,4070000,90144,,0.0,0,,RPXNMLLJKHGGFEF97DA,28.82,0.69,2.01,有,
淡水區,房地(土地+建物)+車位,新市一路一段31~60號,15.62,都市：其他:第五種住宅區,,,1091222,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000214,133.22,1,1,1,有,有,7700000,57799,坡道平面,22.88,0,,RPTOMLLJKHGGFEF67DA,65.99,5.96,5.66,有,0094
