"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局-房","建物現況格局-廳","建物現況格局-衛","建物現況格局-隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積(平方公尺)","車位總價元","備註","編號","主建物面積","附屬建物面積","陽台面積","電梯","移轉編號"
"萬華區","房地(土地+建物)+車位","和平西路三段61~90號","11.59","都市：其他:交通用地(公共設施用地)(依都市計畫說明書圖規定辦理)。79/5/22","","","1091211","土地4建物1車位1","八層","13","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1000315","110.23","2","1","1","有","有","4250000","38556","坡道平面","0.0","0","親友、員工、共有人或其他特殊關係間之交易;","RPPNMLSLJHGGFBA17DA","61.82","0.0","7.74","有",""
"內湖區","房地(土地+建物)","內湖路三段72巷61~90號","17.43","都市：其他:第三種住宅區。","","","1091219","土地1建物1車位0","九層","20","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0830729","81.9","2","2","1","有","有","14500000","177045","","0.0","0","親友、員工、共有人或其他特殊關係間之交易;陽台外推;","RPUNMLLJJHGGFCA86DA","63.52","2.16","7.04","有","6.0"
"中山區","房地(土地+建物)+車位","伊通街1~30號","26.6","都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。","","","1091220","土地2建物2車位1","三層","13","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1020509","198.51999999999998","3","2","2","有","有","41000000","206528","坡道平面","49.59","0","","RPTPMLPJJHGGFCA37DA","81.02","12.51","12.97","有",""
"信義區","房地(土地+建物)","信義路五段150巷481~510號","23.3","都市：其他:第二種住宅區。","","","1100118","土地1建物1車位0","九層","16","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0851209","113.86","2","2","2","有","有","17000000","149306","","0.0","0","陽台外推;","RPPOMLSKJHGGFDA37DA","64.28","2.53","9.33","有","10.0"
"北投區","房地(土地+建物)+車位","磺港路121~150號","31.93","都市：其他:第三種住宅區。","","","1091203","土地1建物1車位2","十六層","18","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1080725","295.11","3","2","2","有","有","50250000","206838","坡道平面","76.34","5000000","","RPPNMLQKJHGGFEA17DA","127.98","4.03","10.55","有",""
"北投區","房地(土地+建物)+車位","磺港路121~150號","33.46","都市：其他:第三種住宅區。","","","1070521","土地1建物1車位2","九層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1030619","262.52","3","2","2","有","有","35690000","155078","坡道平面","64.62","5000000","","RPQPMLRLJHGGFEA67DA","150.14","12.34","11.23","有","17.0"
"北投區","房地(土地+建物)+車位","磺港路121~150號","33.21","都市：其他:第三種住宅區。","","","1070521","土地1建物1車位1","九層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1030619","227.81","3","2","2","有","有","33310000","155677","坡道平面","29.9","2500000","","RPRPMLRLJHGGFEA77DA","150.14","12.34","11.23","有","18.0"
"大安區","房地(土地+建物)","復興南路二段31~60號","9.27","都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。","","","1091218","土地1建物2車位0","四層","15","住宅大樓(11層含以上有電梯)","住家用","鋼骨鋼筋混凝土造","1090803","109.11000000000001","2","2","2","有","有","36000000","329942","","0.0","0","陽台外推;","RPXNMLRLJHGGFFA28DA","56.98","3.57","6.68","有","23.0"
"大同區","房地(土地+建物)","雙連街61~90號","13.67","都市：其他:第四種住宅區。","","","1100109","土地1建物1車位0","八層","15","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1060726","132.62","3","2","2","有","有","38000000","286533","","0.0","0","","RPUNMLRLJHGGFBA67EA","82.57","1.98","8.09","有",""
"萬華區","房地(土地+建物)+車位","環河南路一段91~120號","31.66","都市：其他:第四種住宅區。","","","1091222","土地1建物1車位1","二十一層","23","住宅大樓(11層含以上有電梯)","住家用","鋼骨鋼筋混凝土造","1031107","229.74","3","2","2","有","有","40500000","176286","坡道平面","0.0","2500000","","RPTOMLSLJHGGFBA77EA","101.08","18.61","12.82","有","26.0"
"信義區","房地(土地+建物)","信義路五段121~150號","6.56","都市：其他:特定業務區(信義計畫特定專用區)。","","","1091230","土地1建物1車位0","三層","19","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項","0951229","40.28","1","1","1","有","有","11400000","283019","","0.0","0","","RPUPMLTLJHGGFDA28EA","21.9","1.47","2.97","有",""
"士林區","房地(土地+建物)+車位","社正路1~30號","15.2","都市：其他:第一種商業區。","","","1091226","土地1建物1車位1","五層","13","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1090702","106.16999999999999","2","2","1","有","有","6600000","65610","升降機械","14.72","600000","親友、員工、共有人或其他特殊關係間之交易;","RPUOMLSLJHGGFEA18EA","53.37","5.1","3.9","有",""
"大安區","房地(土地+建物)","仁愛路四段61~90號","4.52","都市：其他:敦化南北路特定專用區(A區)(依都市計畫說明書圖規定辦理)(原屬第肆種住宅區)。","","","1091230","土地2建物1車位0","九層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","","45.0","1","1","1","有","有","13800000","306667","","0.0","0","","RPVNMLSLJHGGFFA28EA","40.0","0.0","0.0","有",""
"大安區","房地(土地+建物)+車位","羅斯福路三段301~330號","26.56","都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。","","","1091225","土地2建物1車位2","十七層","19","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1020103","365.57000000000005","4","2","2","有","有","130000000","355609","坡道平面","71.04","0","","RPWNMLSLJHGGFFA38EA","169.63","15.74","11.86","有","36.0"
"大安區","房地(土地+建物)","和平東路一段181~210號","2.85","都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。","","","1100107","土地1建物1車位0","九層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0970519","32.96","1","1","1","有","有","13250000","402002","","0.0","0","夾層;","RPOOMLTLJHGGFFA77EA","17.01","1.3","3.95","有",""
"大安區","房地(土地+建物)+車位","安和路二段61~90號","21.4","都市：其他:第三之一種住宅區。","","","1100117","土地2建物1車位1","十四層","25","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0780810","242.75","5","2","2","有","有","71000000","324471","坡道平面","36.26","4000000","","RPPNMLLKJHGGFFA86EA","146.61","0.0","30.21","有",""
"士林區","房地(土地+建物)+車位","芝玉路一段211~240號","62.71","都市：其他:第三種住宅區。","","","1100119","土地1建物2車位3","八層","18","住宅大樓(11層含以上有電梯)","住家用","鋼骨鋼筋混凝土造","0971112","338.23","4","2","3","有","有","68000000","201047","坡道平面","61.16","0","","RPQOMLTLJHGGFEA87EA","160.85","4.46","14.77","有",""
"士林區","房地(土地+建物)+車位","德行東路331巷31~60號","44.68","都市：其他:第三種住宅區。","","","1091230","土地1建物1車位1","一層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0920331","243.82","3","2","2","有","有","50000000","231379","坡道平面","40.69","3000000","其他增建;","RPUOMLTLJHGGFEA28EA","137.39","0.0","15.2","有",""
"松山區","房地(土地+建物)","民生東路五段181~210號","2.44","都市：其他:第三種商業區(民生社區特定專用區)。","","","1091221","土地1建物1車位0","十六層","20","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0780629","37.81","1","1","1","有","有","7600000","201005","","0.0","0","","RPXPMLTLJHGGFDA58EA","26.49","0.0","4.48","有","39.0"
"內湖區","房地(土地+建物)+車位","文德路66巷14弄1~30號","30.35","都市：其他:第三種住宅區。","","","1091113","土地1建物1車位1","六層","16","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0831123","164.96","3","2","2","有","有","27000000","163676","坡道平面","0.0","2500000","","RPVOMLSLJHGGFCA08EA","95.57","3.85","11.67","有",""
"內湖區","房地(土地+建物)+車位","新明路428巷1~30號","13.81","都市：其他:第三種住宅區。","","","1100111","土地1建物1車位1","二層","20","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1080506","115.3","2","2","1","有","有","19070000","165395","坡道平面","0.0","0","","RPXOMLTLJHGGFCA38EA","42.66","7.57","4.41","有","41.0"
"中山區","房地(土地+建物)+車位","中山北路二段181~210號","20.16","都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。","","","1091210","土地1建物1車位1","十層","18","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項","1080604","263.58","0","0","0","無","有","82000000","311101","坡道平面","29.77","0","毛胚屋;","RPSOMLOKJHGGFCA27EA","134.71","7.17","14.72","有",""
"中山區","房地(土地+建物)+車位","中山北路二段181~210號","20.16","都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。","","","1091127","土地1建物1車位1","七層","18","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項","1080604","263.58","0","0","0","無","有","78500000","322056","坡道平面","29.77","3200000","","RPUOMLOKJHGGFCA47EA","134.71","7.17","14.72","有",""
"萬華區","房地(土地+建物)+車位","長沙街二段121~150號","14.14","都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第肆種住宅區)。","","","1091202","土地2建物1車位1","十八層","18","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1080304","198.07999999999998","3","2","2","有","有","33700000","210584","坡道平面","51.82","2900000","","RPPNMLTLJHGGFBA37EA","79.74","5.32","11.77","有",""
"大安區","房地(土地+建物)","安和路二段61~90號","14.01","都市：其他:第三之一種住宅區及第三種住宅區。","","","1091230","土地1建物1車位0","十五層","15","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","","126.28","1","1","2","有","有","31500000","249446","","0.0","0","","RPSOMLTLJHGGFFA08DA","101.0","0.0","7.98","有",""
"北投區","房地(土地+建物)","溫泉路37巷1~30號","8.9","都市：其他:第三種住宅區。","","","1100104","土地2建物1車位0","四層","13","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0941111","40.59","1","1","2","有","有","4500000","110865","","0.0","0","親友、員工、共有人或其他特殊關係間之交易;夾層;","RPVNMLSKJHGGFEA97DA","21.26","0.49","5.41","有",""
"松山區","房地(土地+建物)","民生東路五段151~180號","4.49","都市：其他:第三種商業區(民生社區特定專用區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。","","","1091227","土地1建物1車位0","十五層","15","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0720129","52.44","1","1","1","有","有","9600000","183066","","0.0","0","","RPPOMLNKJHGGFDA86DA","40.64","0.0","3.6","有","51.0"
"中正區","房地(土地+建物)+車位","臨沂街1~30號","87.38","都市：其他:第三種住宅區。","","","1100106","土地1建物1車位6","十一層","20","住宅大樓(11層含以上有電梯)","住家用","鋼骨鋼筋混凝土造","1040826","760.9200000000001","0","0","0","無","有","278260000","514280","坡道平面","266.52","24000000","","RPSPMLSLJHGGFBA67DA","276.44","0.0","35.92","有",""
"文山區","房地(土地+建物)+車位","木新路二段61~90號","69.33","都市：其他:第三種住宅區。","","","1091024","土地1建物2車位2","十層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0920130","315.89","3","2","2","有","有","39660000","125550","坡道平面","109.34","0","其他增建;","RPROMLRJKIPFFAA08DA","128.28","0.0","16.78","有",""
"大同區","房地(土地+建物)+車位","雙連街61~90號","21.92","都市：其他:第四種住宅區。","","","1100105","土地1建物1車位1","十二層","15","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1060726","226.88","4","2","2","有","有","54080000","238364","坡道平面","35.85","0","","RPQNMLTLJHGGFBA37DA","114.68","2.64","16.2","有",""
"中山區","房地(土地+建物)+車位","雙城街3巷1~30號","18.04","都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。","","","1100113","土地1建物1車位1","五層","18","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1090102","232.26","4","2","3","有","有","53600000","257089","坡道平面","31.94","2100000","","RPQQMLSLJHGGFCA67DA","119.61","3.76","8.15","有",""
"中山區","房地(土地+建物)+車位","雙城街3巷1~30號","20.83","都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。","","","1091110","土地1建物1車位1","十六層","18","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1090102","270.97","0","0","0","無","有","68270000","275990","坡道平面","31.94","2300000","","RPRQMLSLJHGGFCA77DA","136.59","11.0","10.97","有",""
"中山區","房地(土地+建物)+車位","雙城街3巷1~30號","10.0","都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。","","","1091222","土地1建物1車位1","四層","18","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1090102","141.74","2","2","1","有","有","30800000","261384","坡道平面","31.94","2100000","","RPTQMLSLJHGGFCA97DA","62.66","1.28","7.78","有",""
"中山區","房地(土地+建物)+車位","雙城街3巷1~30號","15.77","都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。","","","1100119","土地1建物1車位1","七層","18","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1090102","205.63","3","2","2","有","有","45880000","252058","坡道平面","31.94","2100000","","RPUQMLSLJHGGFCA08DA","100.63","2.64","10.84","有",""
"中山區","房地(土地+建物)+車位","雙城街3巷1~30號","10.0","都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。","","","1091210","土地1建物1車位1","六層","18","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1090102","141.74","2","2","1","有","有","31150000","264572","坡道平面","31.94","2100000","","RPVQMLSLJHGGFCA18DA","62.66","1.28","7.78","有",""
"內湖區","房地(土地+建物)+車位","民權東路六段121~150號","7.42","都市：其他:第三種商業區。","","","1100105","土地1建物1車位1","七層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0980106","122.22999999999999","2","2","1","有","有","18620000","152348","坡道平面","0.0","0","","RPSQMLTLJHGGFCA97DA","50.47","0.0","3.64","有",""
"松山區","房地(土地+建物)","南京東路五段211~240號","4.2","都市：其他:聯合開發區(捷)。","","","1100110","土地1建物1車位0","十六層","18","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0980331","52.540000000000006","1","1","1","有","有","13980000","266083","","0.0","0","","RPUNMLRLJHGGFDA77DA","31.01","0.0","3.58","有",""
"北投區","房地(土地+建物)+車位","大度路三段181~210號","14.4","都市：其他:第三之二種住宅區及第三種住宅區。","","","1091210","土地3建物1車位1","六層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0910322","147.32","2","2","2","有","有","17680000","120011","坡道平面","38.19","0","其他增建;","RPRNMLTLJHGGFEA77DA","65.97","3.48","6.6","有","72.0"
"北投區","房地(土地+建物)+車位","泉源路31~60號","26.63","都市：其他:第三種住宅區。","","","1091229","土地1建物1車位1","十三層","13","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0890615","138.44","1","2","2","有","有","14200000","102572","坡道平面","0.0","0","夾層;其他增建;","RPXOMLSLJHGGFEA38DA","64.72","0.0","8.86","有","73.0"
"士林區","房地(土地+建物)+車位","忠義街121~150號","45.95","都市：其他:第三種住宅區。","","","1091128","土地1建物1車位1","二層","15","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0800514","226.14","4","2","2","有","有","35660000","157690","坡道平面","0.0","0","陽台外推;","RPWNMLLJKHGGFEA37DA","125.45","0.0","14.06","有",""
"大安區","房地(土地+建物)","四維路198巷21弄1~30號","19.39","都市：其他:第三種住宅區。","","","1091227","土地1建物1車位0","七層","19","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0740522","100.97","2","2","1","有","有","22160000","219471","","0.0","0","其他增建;","RPQNMLNKJHGGFFA07DA","68.66","1.56","4.72","有",""
"大安區","房地(土地+建物)","復興南路二段78巷30弄1~30號","12.84","都市：其他:第三種住宅區。","","","1091215","土地1建物1車位0","六層","16","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0761105","78.56","4","2","2","有","有","22580000","287424","","0.0","0","親友、員工、共有人或其他特殊關係間之交易;","RPWNMLLJKHGGFFA47DA","53.04","0.56","7.6","有",""
"大安區","房地(土地+建物)","和平東路三段421~450號","12.85","都市：其他:第三種住宅區。","","","1100125","土地1建物1車位0","五層","13","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1090804","75.42","1","1","1","有","無","18130000","240387","","0.0","0","","RPRNMLMJKHGGFFA07DA","0.0","0.0","0.0","有","74.0"
"內湖區","房地(土地+建物)","成功路四段30巷28弄1~30號","6.08","都市：其他:第三種商業區。","","","1091229","土地1建物1車位0","十一層","13","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0840211","46.69","1","1","1","有","有","10800000","231313","","0.0","0","","RPQPMLLJKHGGFCA86EA","34.39","0.0","4.29","有",""
"信義區","房地(土地+建物)+車位","吳興街600巷31~60號","65.99","都市：其他:第三種住宅區。","","","1091110","土地1建物1車位1","十二層","15","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0821201","329.96000000000004","4","2","2","有","有","59980000","193331","坡道平面","30.06","2000000","","RPQPMLPKJHGGFDA37EA","217.75","2.13","28.42","有",""
"信義區","房地(土地+建物)+車位","松信路50巷1~30號","63.68","都市：其他:第三種住宅區。","","","1091231","土地1建物1車位4","八層","14","住宅大樓(11層含以上有電梯)","住家用","鋼骨鋼筋混凝土造","1021115","449.27","0","0","0","無","有","87500000","290098","坡道平面","168.33","6000000","","RPROMLLJKHGGFDA96EA","176.08","5.72","17.07","有",""
"南港區","房地(土地+建物)+車位","園區街1~30號","24.06","都市：其他:住宅區(特)。","","","1091211","土地1建物1車位2","二層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0980611","180.06","3","2","2","有","有","31500000","210902","坡道平面","51.08","4300000","","RPUQMLMLJHGGFDA67EA","72.96","7.64","9.15","有",""
"大安區","房地(土地+建物)+車位","復興南路二段171巷1~30號","21.91","都市：其他:第三種住宅區。","","","1091231","土地1建物1車位1","十四層","19","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0740522","110.64","2","2","2","有","有","23980000","216739","坡道平面","0.0","0","","RPOPMLSLKIPFFFA78EA","76.23","1.56","7.76","有",""
"大安區","房地(土地+建物)+車位","安和路二段61~90號","23.4","都市：其他:第三之一種住宅區。","","","1100111","土地2建物1車位1","十四層","25","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0780810","266.9","4","2","3","有","有","78680000","323795","坡道平面","36.26","4000000","","RPSNMLLKJHGGFFA17EA","159.83","0.0","38.47","有",""
"大安區","房地(土地+建物)","仁愛路四段61~90號","4.2","都市：其他:敦化南北路特定專用區(A區)(依都市計畫說明書圖規定辦理)(原屬第肆種住宅區)。","","","1100125","土地2建物1車位0","十四層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0661212","41.68","1","1","1","有","有","12000000","287908","","0.0","0","含土地增值稅或其他稅費;","RPVQMLMJKHGGFFA87EA","33.28","0.0","0.0","有",""
"大安區","房地(土地+建物)","和平東路三段1巷72弄1~30號","16.62","都市：其他:第三種住宅區。","","","1091230","土地1建物1車位0","十二層","17","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0740522","86.8","2","2","1","有","有","19600000","225806","","0.0","0","","RPXNMLNJKHGGFFA87EA","58.83","1.56","5.99","有","85.0"
"松山區","房地(土地+建物)","南京東路五段31~60號","9.58","都市：其他:第二種商業區及第三種住宅區。","","","1091224","土地1建物1車位0","十三層","13","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0690207","96.58","3","2","2","有","有","22000000","227790","","0.0","0","陽台外推;","RPUNMLQLJHGGFDA77EA","76.39","0.0","10.55","有","88.0"
"信義區","房地(土地+建物)","光復南路541~570號","6.51","都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。","","","1091208","土地1建物1車位0","九層","18","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項","0970822","68.51","1","1","1","有","有","6300000","91957","","0.0","0","親友、員工、共有人或其他特殊關係間之交易;","RPVNMLQLJHGGFDA87EA","34.58","0.0","9.26","有",""
"信義區","房地(土地+建物)","松山路204巷1~30號","13.66","都市：其他:第三種住宅區。","","","1091227","土地3建物1車位0","十六層","16","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0760713","126.28","3","2","3","有","有","30000000","237567","","0.0","0","陽台外推;頂樓加蓋;","RPWNMLQLJHGGFDA97EA","85.18","0.0","12.26","有",""
"南港區","房地(土地+建物)+車位","經貿二路235巷60弄1~30號","33.13","都市：其他:住宅區(供商務住宅使用)。","","","1100108","土地1建物1車位1","八層","13","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1011026","228.62","4","2","2","有","有","43500000","225126","坡道平面","46.5","2500000","","RPPQMLMLJHGGFDA17EA","106.94","11.58","7.24","有","91.0"
"內湖區","房地(土地+建物)+車位","內湖路三段60巷31~60號","31.23","都市：其他:第三種住宅區。","","","1091229","土地1建物1車位2","十九層","19","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1060407","262.48","3","2","2","有","有","50000000","222222","坡道平面","59.98","5000000","","RPTPMLMJKHGGFCA27EA","143.34","10.2","12.7","有","93.0"
"中山區","房地(土地+建物)","新生北路二段31~60號","8.16","都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。","","","1091216","土地1建物1車位0","十五層","17","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0850718","80.71","2","1","1","有","有","15800000","195763","","0.0","0","","RPVPMLMJKHGGFCA47EA","51.25","1.95","5.99","有",""
"萬華區","房地(土地+建物)","環河南路二段31~60號","6.15","都市：其他:第三種商業區。","","","1100120","土地1建物1車位0","四層","15","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1090210","57.8","1","1","1","有","有","2650000","45848","","0.0","0","親友、員工、共有人或其他特殊關係間之交易;","RPUNMLMJKHGGFBA07EA","31.63","1.91","3.56","有",""
"大安區","房地(土地+建物)","敦化南路二段1~30號","11.87","都市：其他:敦化南北路特定專用區(A區)(依都市計畫說明書圖規定辦理)(原屬第參種住宅區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。","","","1090930","土地2建物1車位0","六層","18","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0760711","151.85","3","2","2","有","有","56580000","372605","","0.0","0","","RPVOMLQLJHGGFFA08DA","113.86","0.48","12.96","有",""
"大安區","房地(土地+建物)","基隆路二段181~210號","4.09","都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。","","","1091207","土地1建物1車位0","十層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0980109","47.47","1","1","1","有","有","14000000","294923","","0.0","0","夾層;","RPPNMLNLKIPFFFA08DA","22.96","4.88","3.02","有",""
"士林區","房地(土地+建物)+車位","中山北路六段195巷1~30號","31.88","都市：其他:第三種住宅區。","","","1100110","土地1建物1車位1","四層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0970506","179.38","3","2","2","有","有","42500000","236927","坡道平面","0.0","0","","RPTOMLTLJHGGFEA08DA","84.51","2.81","4.71","有",""
"信義區","房地(土地+建物)","信義路五段121~150號","14.44","都市：其他:特定業務區(信義計畫特定專用區)。","","","1100105","土地1建物1車位0","七層","19","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項","0951229","91.41","2","2","2","有","有","22000000","240674","","0.0","0","其他增建;","RPVQMLQLJHGGFDA08DA","51.16","4.72","4.88","有",""
"信義區","房地(土地+建物)+車位","松隆路271~300號","37.43","都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。","","","1091217","土地2建物1車位2","六層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1030926","300.48","4","2","2","有","有","64000000","212993","坡道平面","0.0","2930000","","RPXOMLPLJHGGFDA97DA","160.88","6.28","15.07","有",""
"中正區","房地(土地+建物)","衡陽路61~90號","5.5","都市：其他:第四種商業區。","","","1100110","土地1建物1車位0","五層","15","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1070625","69.85","2","2","1","有","有","20200000","289191","","0.0","0","含裝潢費;預售屋、或土地及建物分次登記案件;","RPXNMLLJKHGGFBA17DA","37.62","0.36","5.87","有",""
"萬華區","房地(土地+建物)+車位","環河南路二段1~30號","9.95","都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。","","","1061005","土地2建物1車位1","十一層","24","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1090807","143.88","2","2","1","有","無","20800000","175962","坡道平面","39.88","2500000","預售屋、或土地及建物分次登記案件;","RPRNMLTLJHGGFBA47DA","57.26","7.65","5.1","有",""
"萬華區","房地(土地+建物)+車位","環河南路二段1~30號","8.55","都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。","","","1060929","土地2建物1車位1","十一層","24","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1090807","110.27","2","2","1","有","無","17370000","172368","坡道機械","19.94","1800000","預售屋、或土地及建物分次登記案件;","RPVOMLLKKIPFFBA08DA","52.94","3.15","3.92","有",""
"文山區","房地(土地+建物)+車位","興隆路二段96巷1~30號","35.98","都市：其他:第三種住宅區。","","","1091228","土地1建物1車位1","四層","13","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0990212","214.08999999999997","4","2","2","有","有","36200000","169088","坡道平面","38.98","0","陽台外推;其他增建;","RPUNMLSLJHGGFAA57DA","97.94","7.17","14.52","有",""
"中正區","房地(土地+建物)","南昌路一段121~150號","4.47","都市：其他:第三種住宅區。","","","1091223","土地2建物1車位0","十四層","14","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0970307","35.54","1","1","1","有","有","11100000","312324","","0.0","0","","RPVNMLOJJHGGFAA07DA","22.63","0.6","0.0","有","113.0"
"文山區","房地(土地+建物)","木柵路四段121~150號","39.64","都市：其他:交通用地(公共設施用地)。78/4/3","","","1100108","土地2建物1車位0","二層","19","住宅大樓(11層含以上有電梯)","住家用","鋼骨鋼筋混凝土造","1000214","131.16","3","2","2","有","有","26000000","198231","","0.0","0","本建物緊鄰之露台有永久無償管理使用權","RPPOMLNJKHGGFAA56DA","78.98","3.98","8.76","有",""
"中正區","房地(土地+建物)+車位","羅斯福路三段58巷1~30號","21.72","都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。","","","1091218","土地2建物1車位1","十一層","13","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","1010911","152.75","3","2","2","有","有","39800000","260556","坡道平面","0.0","0","","RPUNMLLJKHGGFAA76DA","73.35","3.23","5.57","有","114.0"
