鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大安區,房地(土地+建物),光復南路692巷31~60號,33.6,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100120,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730615,132.14000000000001,3,2,2,有,無,22910000,173377,,0.0,0,,RPUNMLNJKHGGFFA57EA,105.63,0.0,11.54,無,
大安區,房地(土地+建物),和平東路三段212巷13弄1~30號,19.5,都市：其他:第三種住宅區。,,,1091219,土地1建物1車位0,一層，露台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621003,52.26,3,2,1,有,無,11500000,220054,,0.0,0,,RPWNMLLKJHGGFFA57EA,52.26,0.0,0.0,無,
大安區,房地(土地+建物),瑞安街208巷14弄1~30號,55.75,都市：其他:第三種住宅區。,,,1091212,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0581018,136.44,7,3,3,有,無,33500000,245529,,0.0,0,,RPOOMLLKJHGGFFA86EA,128.11,0.0,8.33,無,
大安區,房地(土地+建物),敦化南路二段241~270號,4.27,都市：其他:敦化南北路特定專用區(A區)(依都市計畫說明書圖規定辦理)(原屬第參種住宅區)。,,,1100104,土地2建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0680517,49.9,0,0,0,無,有,12000000,240481,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPOMLOJKHGGFFA27EA,42.83,0.0,0.0,有,136
大安區,房地(土地+建物),忠孝東路三段151~180號,20.04,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100109,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760423,110.58999999999999,2,2,1,有,有,24160000,218465,,0.0,0,陽台外推;其他增建;,RPUOMLPJKHGGFFA87EA,72.66,0.0,7.41,有,137
大安區,房地(土地+建物),和平東路一段181~210號,3.68,都市：其他:第三種住宅區。,,,1100105,土地2建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071224,38.29,1,0,1,有,有,12800000,334291,,0.0,0,,RPVOMLPJKHGGFFA97EA,20.35,1.2,1.69,有,138
信義區,房地(土地+建物)+車位,松德路1~30號,16.02,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1091030,土地2建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791213,134.48999999999998,3,2,2,有,有,26000000,193323,其他,0.0,0,,RPQOMLPJKHGGFDA27EA,114.42,1.43,10.86,有,
松山區,房地(土地+建物),民生東路五段91~120號,29.12,都市：其他:道路用地(公共設施用地)。57/4/13,,,1091222,土地5建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680103,145.46,4,2,2,有,有,35000000,240616,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;包含公共設施保留地用地;,RPOOMLNJKHGGFDA86EA,111.92,0.0,14.06,有,
中山區,房地(土地+建物),林森北路85巷61~90號,39.25,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種住宅區)。,,,1100129,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0551026,121.95,6,0,6,有,無,16300000,133661,,0.0,0,,RPRPMLOJKHGGFCA27EA,119.06,0.0,2.89,無,139
內湖區,房地(土地+建物),環山路二段10巷8弄1~30號,40.8,都市：其他:第二種住宅區。,,,1091101,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700429,100.31,3,2,2,有,無,13660000,136178,,0.0,0,,RPOQMLOJKHGGFCA07EA,83.52,0.0,9.87,無,140
內湖區,房地(土地+建物),成功路四段31~60號,17.33,都市：其他:道路用地(公共設施用地)。64/7/8,,,1091229,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0721024,127.97,3,2,2,有,有,23690000,185122,,0.0,0,,RPTQMLOJKHGGFCA57EA,103.74,0.0,14.72,有,
中山區,房地(土地+建物),林森北路107巷31~60號,5.9,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種住宅區)。,,,1100114,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810130,34.32,1,1,1,有,有,4600000,134033,,0.0,0,,RPXNMLPJKHGGFCA77EA,24.2,1.38,3.12,有,
內湖區,房地(土地+建物)+車位,新富街151~180號,50.96,都市：其他:住宅區。,,,1100112,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010601,347.09000000000003,4,2,2,有,有,67000000,193034,坡道平面,84.86,0,,RPQOMLNJKHGGFCA96EA,161.13,2.0,18.6,有,141
中山區,房地(土地+建物),新生北路二段60巷1~30號,4.85,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100101,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701228,57.7,1,1,1,有,有,8000000,138648,,0.0,0,陽台外推;其他增建;,RPOPMLPJKHGGFCA07EA,33.68,0.0,9.41,有,
大同區,房地(土地+建物),民生西路211~240號,3.04,都市：其他:第三種商業區。,,,1100114,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930916,28.86,1,1,1,有,有,5000000,173250,,0.0,0,,RPOPMLOJKHGGFBA86EA,19.09,0.0,0.0,有,
中正區,房地(土地+建物),汀州路一段226巷1~30號,64.06,都市：其他:第三種住宅區。,,,1091231,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640826,171.64,5,2,2,有,無,23000000,134001,,0.0,0,陽台外推;其他增建;,RPWOMLOJKHGGFAA47EA,171.64,0.0,0.0,無,
大安區,房地(土地+建物),新生南路一段157巷1~30號,55.25,都市：其他:第三種住宅區。,,,1091228,土地1建物1車位0,四層，陽臺，屋頂突出物,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,174.66,3,2,2,有,無,42200000,241612,,0.0,0,陽台外推;頂樓加蓋;其他增建;,RPWOMLQLJHGGFFA18DA,174.66,0.0,0.0,無,
大安區,房地(土地+建物),延吉街211~240號,20.38,都市：其他:第四種住宅區。,,,1100118,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0701128,115.16,3,2,2,有,有,26000000,225773,,0.0,0,,RPTNMLOJKHGGFFA47DA,81.46,0.0,14.02,有,
大安區,房地(土地+建物),建國南路二段271~300號,28.18,都市：其他:第三種住宅區。,,,1091216,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721129,131.70000000000002,3,2,2,有,有,27000000,205011,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPNMLQJJHGGFFA17DA,115.79,0.0,7.22,有,
北投區,房地(土地+建物)+車位,三合街一段79巷31~60號,45.34,都市：其他:第三種住宅區。,,,1100111,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712,261.4,3,2,3,有,有,41500000,158761,坡道平面,44.25,0,,RPOPMLMJKHGGFEA86DA,125.74,2.79,12.36,有,142
北投區,房地(土地+建物)+車位,三合街一段82巷31~60號,52.06,都市：其他:第三種住宅區。,,,1091219,土地1建物1車位3,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050921,367.86,3,2,2,有,有,68900000,187300,坡道平面,0.0,0,其他增建;,RPOPMLNJKHGGFEA96DA,149.87,4.38,16.53,有,143
士林區,房地(土地+建物)+車位,天母西路38巷1~30號,22.39,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1091206,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061124,152.7,2,2,2,有,有,45430000,296519,升降機械,7.92,2500000,,RPPOMLTKJHGGFEA57DA,81.38,7.82,3.86,有,
