鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大雅區,房地(土地+建物)+車位,楓林街181~210號,19.95,都市：其他:住宅區,,,1080105,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091208,125.9,2,1,1,有,無,6700000,62329,坡道平面,34.45,1000000,預售屋、或土地及建物分次登記案件;,RPQUMLQLKIPFFHB86DA,54.08,6.51,0.0,有,
大雅區,房地(土地+建物)+車位,楓林街181~210號,20.32,都市：其他:住宅區,,,1080105,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091208,125.9,2,1,1,有,無,7000000,62329,坡道平面,34.45,1300000,預售屋、或土地及建物分次登記案件;,RPUUMLQLKIPFFHB27DA,54.08,6.51,0.0,有,
大雅區,房地(土地+建物)+車位,楓林街181~210號,25.86,都市：其他:住宅區,,,1080105,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091208,152.28,3,2,2,有,無,8600000,61529,坡道平面,34.45,1350000,預售屋、或土地及建物分次登記案件;,RPWUMLQLKIPFFHB47DA,69.66,8.42,0.0,有,
大雅區,房地(土地+建物)+車位,楓林街181~210號,20.32,都市：其他:住宅區,,,1080105,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091208,125.9,2,1,1,有,無,6800000,62876,坡道平面,34.45,1050000,預售屋、或土地及建物分次登記案件;,RPXUMLQLKIPFFHB57DA,54.08,6.51,0.0,有,
大雅區,房地(土地+建物)+車位,楓林街181~210號,19.95,都市：其他:住宅區,,,1080105,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091208,124.35,2,2,2,有,無,7100000,63960,坡道平面,34.45,1350000,預售屋、或土地及建物分次登記案件;,RPQVMLQLKIPFFHB96DA,53.58,5.95,0.0,有,
大雅區,房地(土地+建物)+車位,楓林街181~210號,25.86,都市：其他:住宅區,,,1080112,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091208,152.28,3,2,2,有,無,8300000,61105,坡道平面,34.45,1100000,本案轉讓價格為新台幣 900萬元預售屋、或土地及建物分次登記案件;,RPTVMLQLKIPFFHB27DA,69.66,8.42,0.0,有,
大雅區,房地(土地+建物)+車位,楓林街181~210號,20.32,都市：其他:住宅區,,,1080105,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091208,125.9,2,1,1,有,無,6860000,62438,坡道平面,34.45,1150000,預售屋、或土地及建物分次登記案件;,RPVVMLQLKIPFFHB47DA,54.08,6.51,0.0,有,
大雅區,房地(土地+建物)+車位,楓林街181~210號,25.86,都市：其他:住宅區,,,1080120,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091208,152.28,3,2,2,有,無,8350000,60256,坡道平面,34.45,1250000,本案轉讓價格為新台幣 910 萬元預售屋、或土地及建物分次登記案件;,RPXVMLQLKIPFFHB67DA,69.66,8.42,0.0,有,
大雅區,房地(土地+建物)+車位,楓林街181~210號,19.95,都市：其他:住宅區,,,1080226,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091208,124.35,2,2,2,有,無,6650000,62291,坡道平面,34.45,1050000,本案轉讓價格為新台幣720萬元預售屋、或土地及建物分次登記案件;,RPSWMLQLKIPFFHB27DA,53.58,5.95,0.0,有,
潭子區,土地,大德段541~570地號,17.91,都市：其他:農業區,,,1100120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,254646,14218,,0.0,0,共有人承買持分買賣親友、員工、共有人或其他特殊關係間之交易;,RPSNMLNJKHGGFHB57DA,0.0,0.0,0.0,無,0217
大里區,房地(土地+建物),美群路121~150號,52.97,,鄉村區,乙種建築用地,1091118,土地3建物2車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0681210,71.2,3,2,2,有,無,6000000,84270,,0.0,0,兩戶打通,RPROMLKLJIPFFIB38DA,71.2,0.0,0.0,,
大里區,房地(土地+建物),大明路421~450號,12.37,都市：其他:商業區,,,1091116,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0921124,114.02,2,2,2,有,有,7500000,65778,坡道平面,26.36,0,,RPUPMLKLJIPFFIB78DA,62.96,2.56,0.0,,
霧峰區,房地(土地+建物),五福路211~240號,69.69,,鄉村區,乙種建築用地,1100107,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0691110,96.78,2,1,2,有,無,6300000,65096,,0.0,0,,RPSONLSJJHGGFIB28DA,90.39,6.39,0.0,,
潭子區,土地,東寶六段421~450地號,24.68,都市：其他:住宅區,,,1100116,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,522494,21171,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPQNMLSLJHGGFHB97DA,0.0,0.0,0.0,無,0218
潭子區,房地(土地+建物)+車位,中山路二段137巷1~30號,11.79,都市：其他:住宅區,,,1091230,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830610,128.95000000000002,3,2,2,有,有,7500000,58162,坡道機械,0.0,0,,RPTNMLLLJHGGFHB57DA,89.47,13.07,0.0,有,0219
大里區,房地(土地+建物),文化街151~180號,20.53,都市：其他:住宅區,,,1100109,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830908,104.62,3,2,2,有,有,4700000,44924,,0.0,0,,RPPNMLKLJHGGFIB17DA,72.76,9.22,0.0,,
霧峰區,土地,人和段121~150地號,134.0,都市：其他:商業區,,,1091215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14500000,108209,,0.0,0,,RPUNMLNJKHGGFIB87DA,0.0,0.0,0.0,,
大里區,房地(土地+建物),國光路一段1~30號,90.02,都市：其他:工業區,,,1091020,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0710815,301.02,5,2,4,有,無,8000000,26576,,0.0,0,,RPWOMLNJKHGGFIB18DA,280.28,20.74,0.0,,
大里區,建物,科技路1~30號,0.0,,,,1090702,土地0建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070209,232.43,0,0,0,無,有,6300000,27105,坡道平面,30.09,0,,RPWNMLMJKHGGFIB97DA,120.0,0.0,0.0,,0220
大里區,房地(土地+建物)+車位,內新街1~30號,16.38,都市：其他:住宅區,,,1100112,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941130,133.86,3,2,2,有,有,8120000,60665,坡道平面,0.0,0,,RPOOMLMJKHGGFIB27DA,77.78,9.54,0.0,,
太平區,房地(土地+建物),建和街17巷31~60號,107.0,都市：其他:第一種住宅區,,,1091211,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0680620,107.57,4,2,2,有,無,6800000,63215,,0.0,0,,RPUPMLSLKIPFFJB17DA,107.57,0.0,0.0,無,
太平區,房地(土地+建物)+車位,東村八街31~60號,24.88,都市：其他:第一種住宅區,,,1100112,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820628,166.55,3,2,2,有,有,6970000,41849,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;陽台外推;,RPQNMLTKJHGGFJB18DA,75.9,13.23,0.0,有,0221
太平區,房地(土地+建物),長億南街99巷31~60號,57.49,都市：其他:住宅區,,,1100105,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090508,191.29999999999998,4,3,3,有,有,13980000,73079,,0.0,0,,RPVNMLPLJHGGFJB38DA,186.37,4.8,0.0,無,
龍井區,土地,龍目井段水裡社小段361~390地號,5233.0,非都市： ; 非都市編定：,,,1091020,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,79859395,15261,,0.0,0,,RPRNMLLJKHGGFKB57DA,0.0,0.0,0.0,無,
